timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];STATE;GERAKAN
2023-09-05T01:04:46;-7.185291667;112.686035;0;-1;305;129.5;P2;
2023-09-05T01:07:45;-7.18528;112.6860283;0;-1;305;129.5;P2;
2023-09-05T01:10:43;-7.185298333;112.6860467;0;-1;305;129.5;P2;
2023-09-05T01:13:43;-7.1853;112.6860717;0;-1;305;129.5;P2;
2023-09-05T01:16:44;-7.185305;112.68603;0;-1;305;129.5;P2;
2023-09-05T01:19:47;-7.185268333;112.686015;0;-1;305;129.5;P2;
2023-09-05T01:22:45;-7.185286667;112.6860267;0;-1;305;129.5;P2;
2023-09-05T01:25:48;-7.185281667;112.686;0;-1;305;129.5;P2;
2023-09-05T01:28:48;-7.185308333;112.686025;0;-1;305;129.5;P2;
2023-09-05T01:31:48;-7.185288333;112.68601;0;-1;305;129.5;P2;
2023-09-05T01:34:47;-7.18528;112.6860067;0;-1;305;129.5;P2;
2023-09-05T01:37:47;-7.185275;112.6859567;0;-1;305;129.5;P2;
2023-09-05T01:40:47;-7.185275;112.6860033;0;-1;305;129.5;P2;
2023-09-05T01:43:48;-7.185293333;112.6860467;0;-1;305;129.5;P2;
2023-09-05T01:46:47;-7.185276667;112.68601;0;-1;305;129.5;P2;
2023-09-05T01:49:48;-7.185281667;112.6860367;0;-1;305;129.5;P2;
2023-09-05T01:52:45;-7.185263333;112.6859667;0;-1;305;129.5;P2;
2023-09-05T01:55:49;-7.185281667;112.68602;0;-1;305;129.5;P2;
2023-09-05T01:58:43;-7.185296667;112.686005;0;-1;305;129.5;P2;
2023-09-05T02:01:48;-7.185293333;112.6860133;0;-1;305;129.5;P2;
2023-09-05T02:04:45;-7.185311667;112.6860283;0;-1;305;129.5;P2;
2023-09-05T02:07:48;-7.18527;112.68601;0;-1;305;129.5;P2;
2023-09-05T02:10:46;-7.185276667;112.6860333;0;-1;305;129.5;P2;
2023-09-05T02:13:46;-7.185268333;112.6859717;0;-1;305;129.5;P2;
2023-09-05T02:16:47;-7.185293333;112.6860667;0;-1;305;129.5;P2;
2023-09-05T02:19:48;-7.185301667;112.6860217;0;-1;305;129.5;P2;
2023-09-05T02:22:48;-7.185278333;112.6860317;0;-1;305;129.5;P2;
2023-09-05T02:25:47;-7.185286667;112.6860333;0;-1;305;129.5;P2;
2023-09-05T02:28:47;-7.18532;112.686065;0;-1;305;129.5;P2;
2023-09-05T02:31:46;-7.185286667;112.686025;0;-1;305;129.5;P2;
2023-09-05T02:34:46;-7.185271667;112.6860117;0;-1;305;129.5;P2;
2023-09-05T02:37:48;-7.185275;112.6860033;0;-1;305;129.5;P2;
2023-09-05T02:40:46;-7.185278333;112.6860167;0;-1;305;129.5;P2;
2023-09-05T02:43:43;-7.185306667;112.6860383;0;-1;305;129.5;P2;
2023-09-05T02:46:43;-7.185271667;112.68601;0;-1;305;129.5;P2;
2023-09-05T02:49:48;-7.185248333;112.6860367;0;-1;305;129.5;P2;
2023-09-05T02:52:45;-7.18528;112.68601;0;-1;305;129.5;P2;
2023-09-05T02:55:46;-7.185253333;112.6860033;0;-1;305;129.5;P2;
2023-09-05T02:58:47;-7.185288333;112.6860017;0;-1;305;129.5;P2;
2023-09-05T03:01:48;-7.185265;112.686025;0;-1;305;129.5;P2;
2023-09-05T03:04:48;-7.185326667;112.6860433;0;-1;305;129.5;P2;
2023-09-05T03:07:46;-7.185268333;112.686015;0;-1;305;129.5;P2;
2023-09-05T03:10:48;-7.185308333;112.6860367;0;-1;305;129.5;P2;
2023-09-05T03:13:47;-7.185268333;112.68601;0;-1;306;129.5;P2;
2023-09-05T03:16:48;-7.185256667;112.68601;0;-1;306;129.5;P2;
2023-09-05T03:19:46;-7.185311667;112.6860617;0;-1;306;129.5;P2;
2023-09-05T03:22:46;-7.18527;112.6860217;0;-1;306;129.5;P2;
2023-09-05T03:28:46;-7.185265;112.6860067;0;-1;306;129.5;P2;
2023-09-05T03:31:43;-7.185273333;112.6860367;0;-1;305;129.5;P2;
2023-09-05T03:34:48;-7.185265;112.6859733;0;-1;305;129.5;P2;
2023-09-05T03:37:46;-7.185268333;112.6859567;0;-1;305;129.5;P2;
2023-09-05T03:40:48;-7.185276667;112.6860133;0;-1;305;129.5;P2;
2023-09-05T03:43:47;-7.185275;112.6859983;0;-1;305;129.5;P2;
2023-09-05T03:46:48;-7.185265;112.685995;0;-1;305;129.5;P2;
2023-09-05T03:49:47;-7.185261667;112.6859867;0;-1;305;129.5;P2;
2023-09-05T03:52:43;-7.18527;112.6860017;0;-1;305;129.5;P2;
2023-09-05T03:55:46;-7.185241667;112.6859683;0;-1;305;129.5;P2;
2023-09-05T03:58:43;-7.185265;112.6860233;0;-1;306;129.5;P2;
2023-09-05T04:01:45;-7.185256667;112.6859767;0;-1;306;129.5;P2;
2023-09-05T04:04:47;-7.185215;112.6859367;0;-1;306;129.5;P2;
2023-09-05T04:07:47;-7.185246667;112.6859933;0;-1;306;129.5;P2;
2023-09-05T04:10:45;-7.18527;112.6860167;0;-1;306;129.5;P2;
2023-09-05T04:13:47;-7.185268333;112.6860117;0;-1;306;129.5;P2;
2023-09-05T04:16:45;-7.185263333;112.686015;0;-1;306;129.5;P2;
2023-09-05T04:19:47;-7.185258333;112.6859733;0;-1;306;129.5;P2;
2023-09-05T04:22:45;-7.185256667;112.6860283;0;-1;306;129.5;P2;
2023-09-05T04:25:48;-7.185261667;112.6860217;0;-1;306;129.5;P2;
2023-09-05T04:28:46;-7.185261667;112.6860083;0;-1;305;129.5;P2;
2023-09-05T04:31:46;-7.185271667;112.6860333;0;-1;305;129.5;P2;
2023-09-05T04:34:47;-7.18527;112.6860367;0;-1;305;129.5;P2;
2023-09-05T04:40:46;-7.185251667;112.6860367;0;-1;305;129.5;P2;
2023-09-05T04:43:49;-7.185268333;112.6860233;0;-1;305;129.5;P2;
2023-09-05T04:46:49;-7.185278333;112.6860083;0;-1;305;129.5;P2;
2023-09-05T04:49:44;-7.185258333;112.686045;0;-1;305;129.5;P2;
2023-09-05T04:52:48;-7.185263333;112.6860067;0;-1;305;129.5;P2;
2023-09-05T04:55:46;-7.185256667;112.6860317;0;-1;305;129.5;P2;
2023-09-05T04:58:48;-7.185288333;112.68601;0;-1;305;129.5;P2;
2023-09-05T05:01:47;-7.185265;112.685995;0;-1;305;129.5;P2;
2023-09-05T05:04:46;-7.185263333;112.686005;0;-1;305;129.5;P2;
2023-09-05T05:07:46;-7.185238333;112.6859767;0;-1;305;129.5;P2;
2023-09-05T05:10:45;-7.185256667;112.6859767;0;-1;305;129.5;P2;
2023-09-05T05:13:47;-7.185246667;112.6860267;0;-1;306;129.5;P2;
2023-09-05T05:16:46;-7.185261667;112.68601;0;-1;306;129.5;P2;
2023-09-05T05:19:45;-7.185251667;112.6860033;0;-1;306;129.5;P2;
2023-09-05T05:22:48;-7.185263333;112.68601;0;-1;306;129.5;P2;
2023-09-05T05:25:48;-7.18526;112.686005;0;-1;306;129.5;P2;
2023-09-05T05:28:49;-7.185256667;112.68599;0;-1;305;129.5;P2;
2023-09-05T05:31:50;-7.185258333;112.6860067;0;-1;305;129.5;P2;
2023-09-05T05:34:47;-7.185281667;112.6860267;0;-1;305;129.5;P2;
2023-09-05T05:37:51;-7.185251667;112.6860167;0;-1;305;129.5;P2;
2023-09-05T05:40:48;-7.185263333;112.68601;0;-1;305;129.5;P2;
2023-09-05T05:43:52;-7.185283333;112.6860317;0;-1;305;129.5;P2;
2023-09-05T05:46:50;-7.185281667;112.6860067;0;-1;305;129.5;P2;
2023-09-05T05:49:51;-7.185263333;112.6860067;0;-1;305;129.5;P2;
2023-09-05T05:52:44;-7.185253333;112.6859917;0;-1;305;129.5;P2;
2023-09-05T05:55:51;-7.185281667;112.6860283;0;-1;305;129.5;P2;
2023-09-05T05:58:46;-7.185286667;112.6860183;0;-1;305;129.5;P2;
2023-09-05T06:01:50;-7.185275;112.6860117;0;-1;305;129.5;P2;
2023-09-05T06:04:47;-7.185271667;112.6860067;0;-1;305;129.5;P2;
2023-09-05T06:07:51;-7.18525;112.6860067;0;-1;305;129.5;P2;
2023-09-05T06:10:45;-7.185293333;112.6860217;0;-1;305;129.5;P2;
2023-09-05T06:16:46;-7.185253333;112.68602;0;-1;305;129.5;P2;
2023-09-05T06:19:44;-7.185265;112.6860217;0;-1;305;129.5;P2;
2023-09-05T06:22:46;-7.185296667;112.6860533;0;-1;305;129.5;P2;
2023-09-05T06:28:45;-7.185296667;112.6860767;0;-1;305;129.5;P2;
2023-09-05T06:31:47;-7.185251667;112.6860017;0;-1;305;129.5;P2;
2023-09-05T06:34:49;-7.185281667;112.6860233;0;-1;305;129.5;P2;
2023-09-05T06:37:46;-7.185293333;112.6860467;0;-1;305;129.5;P2;
2023-09-05T06:40:51;-7.185241667;112.6859983;0;-1;305;129.5;P2;
2023-09-05T06:43:47;-7.185285;112.6860117;0;-1;305;129.5;P2;
2023-09-05T06:46:52;-7.185275;112.6859983;0;-1;306;129.5;P2;
2023-09-05T06:52:51;-7.185268333;112.68601;0;-1;306;129.5;P2;
2023-09-05T06:55:45;-7.185221667;112.6859917;0;-1;306;129.5;P2;
2023-09-05T06:58:51;-7.185263333;112.6860217;0;-1;306;129.5;P2;
2023-09-05T07:01:49;-7.185281667;112.68604;0;-1;306;129.5;P2;
2023-09-05T07:04:49;-7.18527;112.6860333;0;-1;306;129.5;P2;
2023-09-05T07:10:47;-7.185268333;112.6860117;0;-1;305;129.5;P2;
2023-09-05T07:13:46;-7.185275;112.6860383;0;-1;305;129.5;P2;
2023-09-05T07:16:48;-7.185276667;112.6860117;0;-1;305;129.5;P2;
2023-09-05T07:19:47;-7.185276667;112.685975;0;-1;305;129.5;P2;
2023-09-05T07:22:48;-7.185268333;112.6859717;0;-1;305;129.5;P2;
2023-09-05T07:25:48;-7.185268333;112.6859883;0;-1;305;129.5;P2;
2023-09-05T07:28:48;-7.185255;112.6859767;0;-1;305;129.5;P2;
2023-09-05T07:31:48;-7.18527;112.6859983;0;-1;305;129.5;P2;
2023-09-05T07:34:48;-7.185268333;112.6860417;0;-1;305;129.5;P2;
2023-09-05T07:37:44;-7.185293333;112.685985;0;-1;305;129.5;P2;
2023-09-05T07:40:49;-7.185288333;112.6859667;0;-1;306;129.5;P2;
2023-09-05T07:43:48;-7.1853;112.68598;0;-1;306;129.5;P2;
2023-09-05T07:46:50;-7.185283333;112.6860017;0;-1;306;129.5;P2;
2023-09-05T07:49:47;-7.185271667;112.6859983;0;-1;306;129.5;P2;
2023-09-05T07:52:49;-7.185281667;112.6859683;0;-1;306;129.5;P2;
2023-09-05T07:58:48;-7.18528;112.6859683;0;-1;306;129.5;P2;
2023-09-05T08:01:49;-7.185285;112.68598;0;-1;305;129.5;P2;
2023-09-05T08:04:49;-7.185325;112.6859617;0;-1;305;129.5;P2;
2023-09-05T08:07:48;-7.185288333;112.6859917;0;-1;305;129.5;P2;
2023-09-05T08:10:51;-7.185276667;112.6860217;0;-1;305;129.5;P2;
2023-09-05T08:16:53;-7.185293333;112.6859683;0;-1;305;129.5;P2;
2023-09-05T08:19:47;-7.1853;112.6859533;0;-1;305;129.5;P2;
2023-09-05T08:22:53;-7.185281667;112.6859933;0;-1;305;129.5;P2;
2023-09-05T08:25:48;-7.185281667;112.6859867;0;-1;305;129.5;P2;
2023-09-05T08:28:55;-7.185231667;112.68591;0;-1;305;129.5;P2;
2023-09-05T08:31:49;-7.185275;112.68595;0;-1;305;129.5;P2;
2023-09-05T08:34:54;-7.1853;112.6859817;0;-1;305;129.5;P2;
2023-09-05T08:37:50;-7.185288333;112.6859767;0;-1;305;129.5;P2;
2023-09-05T08:40:55;-7.1853;112.6859867;0;-1;305;129.5;P2;
2023-09-05T08:46:44;-7.185268333;112.6859783;0;-1;306;129.5;P2;
2023-09-05T08:55:48;-7.185311667;112.6859733;0;-1;306;129.5;P2;
2023-09-05T08:58:50;-7.185311667;112.6859767;0;-1;306;129.5;P2;
2023-09-05T09:01:50;-7.185281667;112.6859617;0;-1;306;129.5;P2;
2023-09-05T09:04:51;-7.185275;112.68597;0;-1;306;129.5;P2;
2023-09-05T09:07:51;-7.185293333;112.6860033;0;-1;305;129.5;P2;
2023-09-05T09:10:52;-7.185263333;112.685965;0;-1;305;129.5;P2;
2023-09-05T09:13:52;-7.185263333;112.6859683;0;-1;305;129.5;P2;
2023-09-05T09:16:52;-7.18528;112.6859717;0;-1;305;129.5;P2;
2023-09-05T09:19:50;-7.185285;112.6859917;0;-1;305;129.5;P2;
2023-09-05T09:22:53;-7.185298333;112.68602;0;-1;305;129.5;P2;
2023-09-05T09:28:53;-7.185286667;112.685965;0;-1;305;129.5;P2;
2023-09-05T09:31:45;-7.185293333;112.6859683;0;-1;305;129.5;P2;
2023-09-05T09:34:51;-7.185266667;112.68597;0;-1;305;129.5;P2;
2023-09-05T09:37:48;-7.185275;112.685985;0;-1;305;129.5;P2;
2023-09-05T09:40:53;-7.185311667;112.6860433;0;-1;306;129.5;P2;
2023-09-05T09:43:47;-7.185298333;112.68604;0;-1;306;129.5;P2;
2023-09-05T09:46:52;-7.185311667;112.6860133;0;-1;306;129.5;P2;
2023-09-05T09:52:51;-7.185328333;112.68604;0;-1;306;129.5;P2;
2023-09-05T09:55:47;-7.185308333;112.6860033;0;-1;306;129.5;P2;
2023-09-05T09:58:45;-7.18531;112.68604;0;-1;305;129.5;P2;
2023-09-05T10:01:48;-7.18527;112.6859917;0;-1;305;129.5;P2;
2023-09-05T10:04:45;-7.185281667;112.685995;0;-1;305;129.5;P2;
2023-09-05T10:07:49;-7.185305;112.6860233;0;-1;305;129.5;P2;
2023-09-05T10:10:49;-7.185301667;112.6860033;0;-1;305;129.5;P2;
2023-09-05T10:13:48;-7.185286667;112.6860133;0;-1;305;129.5;P2;
2023-09-05T10:16:50;-7.185278333;112.6859917;0;-1;305;129.5;P2;
2023-09-05T10:19:50;-7.185263333;112.6859783;0;-1;305;129.5;P2;
2023-09-05T10:22:49;-7.185288333;112.685985;0;-1;305;129.5;P2;
2023-09-05T10:25:50;-7.185275;112.6859983;0;-1;305;129.5;P2;
2023-09-05T10:28:45;-7.185305;112.68605;0;-1;305;129.5;P2;
2023-09-05T10:31:51;-7.185271667;112.685975;0;-1;305;129.5;P2;
2023-09-05T10:34:48;-7.185278333;112.6860183;0;-1;306;129.5;P2;
2023-09-05T10:37:51;-7.185293333;112.68601;0;-1;306;129.5;P2;
2023-09-05T10:40:49;-7.185275;112.6859833;0;-1;306;129.5;P2;
2023-09-05T10:43:45;-7.18529;112.6860067;0;-1;306;129.5;P2;
2023-09-05T10:46:51;-7.185301667;112.6860133;0;-1;306;129.5;P2;
2023-09-05T10:49:49;-7.185308333;112.6859983;0;-1;306;129.5;P2;
2023-09-05T10:52:52;-7.185296667;112.6860033;0;-1;305;129.5;P2;
2023-09-05T10:55:50;-7.185301667;112.6859917;0;-1;305;129.5;P2;
